Shrimp Trawl,---,2002,28,4,18,39550,8933,4782,2,0,61,,
Shrimp Trawl,---,2002,28,5,1,100,*,*,*,*,*,,
Shrimp Trawl,---,2002,28,6,4,630,**,**,**,**,**,,
Shrimp Trawl,---,2002,28,7,9,18434,13603,1020,0,0,29,,
Shrimp Trawl,---,2002,28,Total,30,166571,68050,13503,9,1,469,,
Shrimp Trawl,---,2002,29,1,18,30660,11449,2224,0,0,4,,
Shrimp Trawl,---,2002,29,2,32,113768,46238,11073,2,4,56,,
Shrimp Trawl,---,2002,29,3,28,188543,58272,21328,6,0,210,,
Shrimp Trawl,---,2002,29,4,1,210,*,*,*,*,*,,
Shrimp Trawl,---,2002,29,5,7,10164,2452,1056,0,17,18,,
Shrimp Trawl,---,2002,29,10,1,180,*,*,*,*,*,,
Shrimp Trawl,---,2002,29,Total,41,343525,118476,35708,8,21,288,,
Shrimp Trawl,---,2002,104,3,2,270,*,*,*,*,*,,
Shrimp Trawl,---,2002,104,Total,2,270,*,*,*,*,*,,
Shrimp Trawl,---,2002,121,2,2,340,*,*,*,*,*,,
Shrimp Trawl,---,2002,121,3,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2002,121,Total,2,400,*,*,*,*,*,,
Shrimp Trawl,---,2002,123,1,4,805,2870,124,0,0,0,,
Shrimp Trawl,---,2002,123,2,2,645,*,*,*,*,*,,
Shrimp Trawl,---,2002,123,3,9,10380,5675,4941,0,0,0,,
Shrimp Trawl,---,2002,123,4,10,9785,4277,4911,0,0,0,,
Shrimp Trawl,---,2002,123,5,15,14880,4757,5960,0,0,0,,
Shrimp Trawl,---,2002,123,7,2,270,*,*,*,*,*,,
Shrimp Trawl,---,2002,123,Total,18,36765,19479,15946,0,0,0,,
Shrimp Trawl,---,2002,124,1,2,2365,*,*,*,*,*,,
Shrimp Trawl,---,2002,124,2,3,1430,7580,0,0,0,0,,
Shrimp Trawl,---,2002,124,3,2,375,*,*,*,*,*,,
Shrimp Trawl,---,2002,124,Total,4,4170,19015,50,0,0,0,,
Shrimp Trawl,---,2002,125,5,3,4405,21035,0,0,0,0,,
Shrimp Trawl,---,2002,125,Total,3,4405,21035,0,0,0,0,,
Shrimp Trawl,---,2003,3,0,1,240,*,*,*,*,*,,
Shrimp Trawl,---,2003,3,1,2,1020,*,*,*,*,*,,
Shrimp Trawl,---,2003,3,2,10,28545,10535,23259,45,0,0,,
Shrimp Trawl,---,2003,3,3,4,965,325,1230,0,0,0,,
Shrimp Trawl,---,2003,3,4,6,11240,5470,7572,0,0,0,,
Shrimp Trawl,---,2003,3,6,3,5070,1465,4408,0,0,0,,
Shrimp Trawl,---,2003,3,7,4,960,205,1150,0,0,0,,
Shrimp Trawl,---,2003,3,8,1,540,*,*,*,*,*,,
Shrimp Trawl,---,2003,3,9,4,2585,335,3960,0,0,0,,
Shrimp Trawl,---,2003,3,10,3,900,125,650,17,0,0,,
Shrimp Trawl,---,2003,3,11,1,810,*,*,*,*,*,,
Shrimp Trawl,---,2003,3,12,5,12180,6665,17710,0,0,0,,
Shrimp Trawl,---,2003,3,13,1,30,*,*,*,*,*,,
Shrimp Trawl,---,2003,3,14,1,90,*,*,*,*,*,,
Shrimp Trawl,---,2003,3,17,1,5040,*,*,*,*,*,,
Shrimp Trawl,---,2003,3,18,1,30,*,*,*,*,*,,
Shrimp Trawl,---,2003,3,Total,18,70245,31810,79289,62,0,0,,
Shrimp Trawl,---,2003,4,0,1,0,*,*,*,*,*,,
Shrimp Trawl,---,2003,4,1,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2003,4,2,2,7140,*,*,*,*,*,,
Shrimp Trawl,---,2003,4,3,1,180,*,*,*,*,*,,
Shrimp Trawl,---,2003,4,5,19,106740,56675,59609,910,0,6,,
Shrimp Trawl,---,2003,4,8,1,600,*,*,*,*,*,,
Shrimp Trawl,---,2003,4,9,24,202118,108885,124554,53,0,0,,
Shrimp Trawl,---,2003,4,10,3,2370,9826,889,10,50,0,,
Shrimp Trawl,---,2003,4,11,1,110,*,*,*,*,*,,
Shrimp Trawl,---,2003,4,12,19,22955,17199,13613,475,30,0,,
Shrimp Trawl,---,2003,4,13,5,902,195,477,0,0,0,,
Shrimp Trawl,---,2003,4,Total,26,343235,192830,203132,1448,80,6,,
Shrimp Trawl,---,2003,5,1,11,32035,9148,30286,340,0,2,,
Shrimp Trawl,---,2003,5,2,5,14750,2550,14962,0,0,0,,
Shrimp Trawl,---,2003,5,4,3,1310,4420,245,633,0,0,,
Shrimp Trawl,---,2003,5,5,1,40,*,*,*,*,*,,
Shrimp Trawl,---,2003,5,9,1,300,*,*,*,*,*,,
Shrimp Trawl,---,2003,5,14,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2003,5,15,1,30,*,*,*,*,*,,
Shrimp Trawl,---,2003,5,23,7,4680,1189,2476,1187,0,0,,
Shrimp Trawl,---,2003,5,Total,14,53205,17862,48187,2382,0,2,,
Shrimp Trawl,---,2003,6,1,5,16205,890,9800,16,0,0,,
Shrimp Trawl,---,2003,6,4,2,2170,*,*,*,*,*,,
Shrimp Trawl,---,2003,6,7,1,1620,*,*,*,*,*,,
Shrimp Trawl,---,2003,6,23,1,600,*,*,*,*,*,,
Shrimp Trawl,---,2003,6,Total,8,20595,2833,13572,16,0,0,,
Shrimp Trawl,---,2003,7,9,1,400,*,*,*,*,*,,
Shrimp Trawl,---,2003,7,12,1,100,*,*,*,*,*,,
Shrimp Trawl,---,2003,7,16,1,490,*,*,*,*,*,,
Shrimp Trawl,---,2003,7,30,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2003,7,Total,3,1110,85,217,0,0,0,,
Shrimp Trawl,---,2003,9,1,8,68150,41756,28618,0,0,11,,
Shrimp Trawl,---,2003,9,2,4,11810,2283,3865,0,0,1,,
Shrimp Trawl,---,2003,9,3,2,1360,*,*,*,*,*,,
Shrimp Trawl,---,2003,9,6,4,1140,180,135,0,0,0,,
Shrimp Trawl,---,2003,9,10,3,690,**,**,**,**,**,,
Shrimp Trawl,---,2003,9,11,3,3575,1111,842,0,0,0,,
Shrimp Trawl,---,2003,9,12,6,6425,3116,2114,0,0,0,,
Shrimp Trawl,---,2003,9,Total,12,93150,48626,35890,0,0,12,,
Shrimp Trawl,---,2003,10,3,1,345,*,*,*,*,*,,
Shrimp Trawl,---,2003,10,4,3,2005,377,425,0,0,3,,
Shrimp Trawl,---,2003,10,5,1,660,*,*,*,*,*,,
Shrimp Trawl,---,2003,10,12,1,90,*,*,*,*,*,,
Shrimp Trawl,---,2003,10,Total,3,3100,505,651,0,0,3,,
Shrimp Trawl,---,2003,11,5,1,1000,*,*,*,*,*,,
Shrimp Trawl,---,2003,11,Total,1,1000,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,3,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,6,6,6920,1830,1315,3251,40,0,,
Shrimp Trawl,---,2003,12,7,2,3532,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,18,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,23,2,2120,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,26,14,31590,98977,14044,433,531,0,,
Shrimp Trawl,---,2003,12,27,1,480,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,35,2,260,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,36,9,17770,6451,6115,129,0,0,,
Shrimp Trawl,---,2003,12,37,2,180,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,39,8,15400,97025,515,2883,855,0,,
Shrimp Trawl,---,2003,12,40,6,2825,7325,137,505,0,0,,
Shrimp Trawl,---,2003,12,41,3,5340,70,10,1785,2423,0,,
Shrimp Trawl,---,2003,12,42,1,1040,*,*,*,*,*,,
Shrimp Trawl,---,2003,12,Total,19,87637,213689,25357,9726,3883,0,,
Shrimp Trawl,---,2003,13,1,4,4555,3335,1474,0,0,2,,
Shrimp Trawl,---,2003,13,14,7,11585,1243,5608,6,0,0,,
Shrimp Trawl,---,2003,13,15,6,6005,35325,140,46,0,7,,
Shrimp Trawl,---,2003,13,16,1,80,*,*,*,*,*,,
Shrimp Trawl,---,2003,13,24,1,540,*,*,*,*,*,,
Shrimp Trawl,---,2003,13,38,1,390,*,*,*,*,*,,
Shrimp Trawl,---,2003,13,Total,12,23155,39933,7242,1807,0,9,,
Shrimp Trawl,---,2003,14,1,11,25825,14904,1894,29,9,26,,
Shrimp Trawl,---,2003,14,2,15,14412,8601,1113,8,14,19,,
Shrimp Trawl,---,2003,14,3,12,12110,3528,1056,0,0,1,,
Shrimp Trawl,---,2003,14,4,6,3630,1686,449,0,0,0,,
Shrimp Trawl,---,2003,14,5,15,42305,30849,4513,0,0,89,,
Shrimp Trawl,---,2003,14,6,12,6080,4512,699,5,0,0,,
Shrimp Trawl,---,2003,14,7,3,1255,1430,242,0,0,0,,
Shrimp Trawl,---,2003,14,9,31,102710,183090,12169,200,0,317,,
Shrimp Trawl,---,2003,14,10,7,2510,6257,5,0,0,15,,
Shrimp Trawl,---,2003,14,12,34,69426,33690,9046,77,11,24,,
Shrimp Trawl,---,2003,14,13,14,23334,12776,8827,0,0,7,,
Shrimp Trawl,---,2003,14,Total,50,303597,301323,40013,319,34,498,,
Shrimp Trawl,---,2003,15,1,8,18810,2353,3723,0,0,0,,
Shrimp Trawl,---,2003,15,2,28,111677,62383,26823,398,0,106,,
Shrimp Trawl,---,2003,15,3,17,48573,64418,9135,401,0,20,,
Shrimp Trawl,---,2003,15,4,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2003,15,5,1,180,*,*,*,*,*,,
Shrimp Trawl,---,2003,15,Total,32,179360,129274,39701,799,0,126,,
Shrimp Trawl,---,2003,16,1,20,23000,14614,1733,0,0,50,,
Shrimp Trawl,---,2003,16,2,24,67152,46704,5267,7,0,146,,
Shrimp Trawl,---,2003,16,4,1,540,*,*,*,*,*,,
Shrimp Trawl,---,2003,16,12,1,15,*,*,*,*,*,,
Shrimp Trawl,---,2003,16,17,1,360,*,*,*,*,*,,
Shrimp Trawl,---,2003,16,18,4,5600,1345,867,0,0,0,,
Shrimp Trawl,---,2003,16,19,3,1164,1330,353,0,0,0,,
Shrimp Trawl,---,2003,16,21,11,17670,6587,3005,2,0,31,,
Shrimp Trawl,---,2003,16,Total,31,115501,70688,11343,9,0,227,,
Shrimp Trawl,---,2003,17,1,1,270,*,*,*,*,*,,
Shrimp Trawl,---,2003,17,2,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2003,17,4,1,70,*,*,*,*,*,,
Shrimp Trawl,---,2003,17,5,2,135,*,*,*,*,*,,
Shrimp Trawl,---,2003,17,6,7,2085,388,167,31,0,0,,
Shrimp Trawl,---,2003,17,9,10,4390,1232,654,5,0,0,,
Shrimp Trawl,---,2003,17,10,8,13070,3573,1210,0,0,3,,
Shrimp Trawl,---,2003,17,11,6,2940,693,264,0,0,2,,
Shrimp Trawl,---,2003,17,12,5,5375,2610,597,0,0,0,,
Shrimp Trawl,---,2003,17,13,3,1745,675,125,0,0,0,,
Shrimp Trawl,---,2003,17,16,1,5590,*,*,*,*,*,,
Shrimp Trawl,---,2003,17,17,1,495,*,*,*,*,*,,
Shrimp Trawl,---,2003,17,Total,24,36225,13718,3430,88,0,12,,
Shrimp Trawl,---,2003,18,1,3,3840,880,540,0,0,0,,
Shrimp Trawl,---,2003,18,2,1,240,*,*,*,*,*,,
Shrimp Trawl,---,2003,18,3,1,870,*,*,*,*,*,,
Shrimp Trawl,---,2003,18,4,13,13560,2280,1292,0,0,0,,
Shrimp Trawl,---,2003,18,5,5,9200,18760,0,0,3786,33,,
Shrimp Trawl,---,2003,18,6,4,660,178,47,10,45,0,,
Shrimp Trawl,---,2003,18,9,1,200,*,*,*,*,*,,
Shrimp Trawl,---,2003,18,Total,17,28570,23370,1901,10,3831,33,,
Shrimp Trawl,---,2003,19,1,1,180,*,*,*,*,*,,
Shrimp Trawl,---,2003,19,5,18,45911,12841,1658,0,47534,20,,
Shrimp Trawl,---,2003,19,6,1,480,*,*,*,*,*,,
Shrimp Trawl,---,2003,19,Total,18,46571,12921,1658,0,48284,20,,
Shrimp Trawl,---,2003,23,4,15,45130,104013,2116,0,0,8,,
Shrimp Trawl,---,2003,23,5,18,30822,106192,1470,0,0,13,,
Shrimp Trawl,---,2003,23,6,23,99520,391920,7521,0,2,24,,
Shrimp Trawl,---,2003,23,7,24,111305,353650,3118,0,0,16,,
Shrimp Trawl,---,2003,23,8,4,1120,4200,32,0,0,0,,
Shrimp Trawl,---,2003,23,11,4,385,602,0,0,0,0,,
Shrimp Trawl,---,2003,23,Total,27,288282,960577,14257,0,2,61,,
Shrimp Trawl,---,2003,24,2,1,1080,*,*,*,*,*,,
Shrimp Trawl,---,2003,24,3,1,2250,*,*,*,*,*,,
Shrimp Trawl,---,2003,24,Total,1,3330,*,*,*,*,*,,
Shrimp Trawl,---,2003,25,4,1,20,*,*,*,*,*,,
Shrimp Trawl,---,2003,25,6,2,210,*,*,*,*,*,,
Shrimp Trawl,---,2003,25,7,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2003,25,8,1,75,*,*,*,*,*,,
Shrimp Trawl,---,2003,25,Total,2,365,*,*,*,*,*,,
Shrimp Trawl,---,2003,26,1,1,2970,*,*,*,*,*,,
Shrimp Trawl,---,2003,26,Total,1,2970,*,*,*,*,*,,
Shrimp Trawl,---,2003,27,2,1,960,*,*,*,*,*,,
Shrimp Trawl,---,2003,27,7,2,16100,*,*,*,*,*,,
Shrimp Trawl,---,2003,27,8,1,600,*,*,*,*,*,,
Shrimp Trawl,---,2003,27,Total,2,17660,*,*,*,*,*,,
Shrimp Trawl,---,2003,28,1,22,41635,8411,4187,0,0,46,,
Shrimp Trawl,---,2003,28,2,9,12080,17025,1064,0,0,21,,
Shrimp Trawl,---,2003,28,3,5,4200,1488,425,0,0,2,,
Shrimp Trawl,---,2003,28,4,11,20915,5436,5179,0,0,11,,
Shrimp Trawl,---,2003,28,6,1,540,*,*,*,*,*,,
Shrimp Trawl,---,2003,28,7,5,1960,**,**,**,**,**,,
Shrimp Trawl,---,2003,28,Total,23,81330,33934,10942,0,0,91,,
Shrimp Trawl,---,2003,29,0,1,0,*,*,*,*,*,,
Shrimp Trawl,---,2003,29,1,6,7405,2418,1258,0,0,0,,
Shrimp Trawl,---,2003,29,2,24,70795,19355,9862,160,110,5,,
Shrimp Trawl,---,2003,29,3,24,104055,32860,14488,0,0,56,,
Shrimp Trawl,---,2003,29,5,2,185,*,*,*,*,*,,
Shrimp Trawl,---,2003,29,Total,31,182440,54668,25638,160,110,61,,
Shrimp Trawl,---,2003,103,0,2,3390,*,*,*,*,*,,
Shrimp Trawl,---,2003,103,Total,2,3390,*,*,*,*,*,,
Shrimp Trawl,---,2003,104,1,2,2270,*,*,*,*,*,,
Shrimp Trawl,---,2003,104,2,2,630,*,*,*,*,*,,
Shrimp Trawl,---,2003,104,Total,2,2900,*,*,*,*,*,,
Shrimp Trawl,---,2003,123,1,1,75,*,*,*,*,*,,
Shrimp Trawl,---,2003,123,3,6,835,**,**,**,**,**,,
Shrimp Trawl,---,2003,123,4,5,4570,1965,933,0,0,0,,
Shrimp Trawl,---,2003,123,5,5,5135,3993,961,0,0,0,,
Shrimp Trawl,---,2003,123,Total,8,10615,6045,1966,0,0,0,,
Shrimp Trawl,---,2003,124,1,1,425,*,*,*,*,*,,
Shrimp Trawl,---,2003,124,2,1,265,*,*,*,*,*,,
Shrimp Trawl,---,2003,124,Total,1,690,*,*,*,*,*,,
Shrimp Trawl,---,2003,126,1,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2003,126,Total,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2004,3,2,6,13875,13214,9031,0,0,0,,
Shrimp Trawl,---,2004,3,3,2,385,*,*,*,*,*,,
Shrimp Trawl,---,2004,3,4,4,4260,3512,3228,185,0,0,,
Shrimp Trawl,---,2004,3,6,1,1440,*,*,*,*,*,,
Shrimp Trawl,---,2004,3,7,3,2660,2375,2808,0,0,0,,
Shrimp Trawl,---,2004,3,9,3,2640,1700,2175,0,0,0,,
Shrimp Trawl,---,2004,3,10,2,180,*,*,*,*,*,,
Shrimp Trawl,---,2004,3,11,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2004,3,12,2,1885,*,*,*,*,*,,
Shrimp Trawl,---,2004,3,17,1,1865,*,*,*,*,*,,
Shrimp Trawl,---,2004,3,Total,11,29310,22777,37445,185,0,0,,
Shrimp Trawl,---,2004,4,0,1,870,*,*,*,*,*,,
Shrimp Trawl,---,2004,4,2,1,75,*,*,*,*,*,,
Shrimp Trawl,---,2004,4,5,13,53590,35497,33328,0,0,0,,
Shrimp Trawl,---,2004,4,9,21,117168,55694,61173,855,0,54,,
Shrimp Trawl,---,2004,4,10,3,1530,1645,1087,0,15,6,,
Shrimp Trawl,---,2004,4,12,16,31923,18660,22836,1176,14,0,,
Shrimp Trawl,---,2004,4,Total,22,205156,111611,119819,2031,29,60,,
Shrimp Trawl,---,2004,5,1,12,15665,6104,13576,60,0,0,,
Shrimp Trawl,---,2004,5,2,6,10795,5260,8515,0,0,0,,
Shrimp Trawl,---,2004,5,4,4,1680,310,2095,512,0,0,,
Shrimp Trawl,---,2004,5,5,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2004,5,12,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2004,5,23,6,3970,1491,2524,335,0,0,,
Shrimp Trawl,---,2004,5,Total,13,32230,13258,26710,995,0,0,,
Shrimp Trawl,---,2004,6,1,3,2640,**,**,**,**,**,,
Shrimp Trawl,---,2004,6,4,2,3180,*,*,*,*,*,,
Shrimp Trawl,---,2004,6,Total,3,5820,1125,3155,33,0,0,,
Shrimp Trawl,---,2004,7,28,1,610,*,*,*,*,*,,
Shrimp Trawl,---,2004,7,Total,1,610,*,*,*,*,*,,
Shrimp Trawl,---,2004,8,14,2,13276,*,*,*,*,*,,
Shrimp Trawl,---,2004,8,16,1,30,*,*,*,*,*,,
Shrimp Trawl,---,2004,8,Total,3,13306,670,9599,0,0,0,,
Shrimp Trawl,---,2004,9,1,8,39355,19152,13463,0,0,0,,
Shrimp Trawl,---,2004,9,2,4,10940,3346,2452,10,0,0,,
Shrimp Trawl,---,2004,9,3,4,5920,1119,1500,0,0,1,,
Shrimp Trawl,---,2004,9,4,1,2280,*,*,*,*,*,,
Shrimp Trawl,---,2004,9,6,2,750,*,*,*,*,*,,
Shrimp Trawl,---,2004,9,12,5,7615,2591,1838,0,0,0,,
Shrimp Trawl,---,2004,9,Total,10,66860,29808,20316,10,0,1,,
Shrimp Trawl,---,2004,10,4,1,1260,*,*,*,*,*,,
Shrimp Trawl,---,2004,10,Total,1,1260,*,*,*,*,*,,
Shrimp Trawl,---,2004,11,4,1,240,*,*,*,*,*,,
Shrimp Trawl,---,2004,11,9,1,260,*,*,*,*,*,,
Shrimp Trawl,---,2004,11,Total,1,500,*,*,*,*,*,,
Shrimp Trawl,---,2004,12,6,4,9565,240,2195,2989,1105,10,,
Shrimp Trawl,---,2004,12,7,3,4460,515,2211,2,0,0,,
Shrimp Trawl,---,2004,12,23,2,1320,*,*,*,*,*,,
Shrimp Trawl,---,2004,12,26,13,34895,37007,16074,1718,381,0,,
Shrimp Trawl,---,2004,12,36,3,4580,761,3380,320,5,0,,
Shrimp Trawl,---,2004,12,37,1,90,*,*,*,*,*,,
Shrimp Trawl,---,2004,12,39,10,24635,91885,668,9065,208,0,,
Shrimp Trawl,---,2004,12,40,8,4995,45675,290,121,0,0,,
Shrimp Trawl,---,2004,12,41,1,1950,*,*,*,*,*,,
Shrimp Trawl,---,2004,12,42,2,600,*,*,*,*,*,,
Shrimp Trawl,---,2004,12,Total,16,87090,178533,25350,15130,2155,10,,
Shrimp Trawl,---,2004,13,1,5,14605,8362,2797,12,0,37,,
Shrimp Trawl,---,2004,13,12,1,180,*,*,*,*,*,,
Shrimp Trawl,---,2004,13,13,3,3645,1215,1385,0,0,0,,
Shrimp Trawl,---,2004,13,14,7,19996,12738,3766,16,0,26,,
Shrimp Trawl,---,2004,13,15,9,17725,290,45,5008,0,0,,
Shrimp Trawl,---,2004,13,17,1,240,*,*,*,*,*,,
Shrimp Trawl,---,2004,13,24,2,6240,*,*,*,*,*,,
Shrimp Trawl,---,2004,13,41,1,300,*,*,*,*,*,,
Shrimp Trawl,---,2004,13,42,1,480,*,*,*,*,*,,
Shrimp Trawl,---,2004,13,Total,11,63411,22670,8038,10021,0,63,,
Shrimp Trawl,---,2004,14,1,11,16700,10222,639,23,0,0,,
Shrimp Trawl,---,2004,14,2,14,16890,8981,871,18,5,0,,
Shrimp Trawl,---,2004,14,3,7,8900,3571,724,1,0,0,,
Shrimp Trawl,---,2004,14,4,5,1855,785,174,0,0,5,,
Shrimp Trawl,---,2004,14,5,12,32303,16776,2649,105,0,109,,
Shrimp Trawl,---,2004,14,6,11,3500,1737,381,1,0,0,,
Shrimp Trawl,---,2004,14,7,3,270,**,**,**,**,**,,
Shrimp Trawl,---,2004,14,8,2,2350,*,*,*,*,*,,
Shrimp Trawl,---,2004,14,9,19,75255,101626,5420,680,0,30,,
Shrimp Trawl,---,2004,14,10,3,1080,1360,0,115,0,0,,
Shrimp Trawl,---,2004,14,12,23,49540,26703,6939,660,0,0,,
Shrimp Trawl,---,2004,14,13,19,34175,15711,7288,0,0,0,,
Shrimp Trawl,---,2004,14,Total,42,242818,187712,25135,3288,5,149,,
Shrimp Trawl,---,2004,15,1,15,60552,17955,6922,0,0,0,,
Shrimp Trawl,---,2004,15,2,32,187067,153055,19582,438,4,27,,
Shrimp Trawl,---,2004,15,3,24,96057,138820,8486,1250,9,213,,
Shrimp Trawl,---,2004,15,4,1,90,*,*,*,*,*,,
Shrimp Trawl,---,2004,15,5,3,1020,**,**,**,**,**,,
Shrimp Trawl,---,2004,15,Total,38,344786,310125,35555,1688,13,335,,
Shrimp Trawl,---,2004,16,0,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2004,16,1,17,13710,6720,1215,0,0,10,,
Shrimp Trawl,---,2004,16,2,22,53155,51588,3713,0,0,23,,
Shrimp Trawl,---,2004,16,18,4,4475,665,931,0,0,0,,
Shrimp Trawl,---,2004,16,19,1,600,*,*,*,*,*,,
Shrimp Trawl,---,2004,16,21,9,9260,3382,1053,0,0,0,,
Shrimp Trawl,---,2004,16,Total,28,81260,62455,7051,0,0,33,,
Shrimp Trawl,---,2004,17,2,2,500,*,*,*,*,*,,
Shrimp Trawl,---,2004,17,3,1,180,*,*,*,*,*,,
Shrimp Trawl,---,2004,17,4,1,180,*,*,*,*,*,,
Shrimp Trawl,---,2004,17,6,5,1680,221,63,26,0,0,,
Shrimp Trawl,---,2004,17,9,7,6730,1583,576,181,0,0,,
Shrimp Trawl,---,2004,17,10,6,10680,2693,1112,1010,0,0,,
Shrimp Trawl,---,2004,17,11,5,4140,1225,379,0,0,0,,
Shrimp Trawl,---,2004,17,12,2,685,*,*,*,*,*,,
Shrimp Trawl,---,2004,17,13,4,6400,4700,684,0,0,0,,
Shrimp Trawl,---,2004,17,15,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2004,17,17,7,10580,0,0,3719,0,0,,
Shrimp Trawl,---,2004,17,18,1,70,*,*,*,*,*,,
Shrimp Trawl,---,2004,17,Total,16,41945,11105,2917,5116,0,0,,
Shrimp Trawl,---,2004,18,1,8,7980,7575,1409,0,25,0,,
Shrimp Trawl,---,2004,18,4,15,27175,8731,5112,40,276,2,,
Shrimp Trawl,---,2004,18,5,6,2214,4725,25,0,1224,14,,
Shrimp Trawl,---,2004,18,6,6,2465,5112,343,10,63,0,,
Shrimp Trawl,---,2004,18,9,2,420,*,*,*,*,*,,
Shrimp Trawl,---,2004,18,11,3,840,**,**,**,**,**,,
Shrimp Trawl,---,2004,18,Total,20,41094,26843,7154,50,1598,16,,
Shrimp Trawl,---,2004,19,5,12,22365,20214,998,0,16237,40,,
Shrimp Trawl,---,2004,19,Total,12,22365,20214,998,0,16237,40,,
Shrimp Trawl,---,2004,20,5,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2004,20,Total,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2004,23,4,10,25185,46250,702,0,0,3,,
Shrimp Trawl,---,2004,23,5,12,5405,7018,454,0,0,1,,
Shrimp Trawl,---,2004,23,6,16,63537,116455,5186,34,0,17,,
Shrimp Trawl,---,2004,23,7,19,135945,244748,1641,31,0,177,,
Shrimp Trawl,---,2004,23,8,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2004,23,11,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2004,23,Total,20,230312,414571,7983,65,0,198,,
Shrimp Trawl,---,2004,24,2,2,1902,*,*,*,*,*,,
Shrimp Trawl,---,2004,24,3,3,9150,1442,3146,0,0,0,,
Shrimp Trawl,---,2004,24,13,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2004,24,Total,3,11112,1451,4204,0,0,0,,
Shrimp Trawl,---,2004,25,6,2,750,*,*,*,*,*,,
Shrimp Trawl,---,2004,25,Total,2,750,*,*,*,*,*,,
Shrimp Trawl,---,2004,26,1,1,2760,*,*,*,*,*,,
Shrimp Trawl,---,2004,26,Total,1,2760,*,*,*,*,*,,
Shrimp Trawl,---,2004,27,2,2,3980,*,*,*,*,*,,
Shrimp Trawl,---,2004,27,7,2,1550,*,*,*,*,*,,
Shrimp Trawl,---,2004,27,8,1,240,*,*,*,*,*,,
Shrimp Trawl,---,2004,27,Total,3,5770,1385,2300,0,0,0,,
Shrimp Trawl,---,2004,28,1,15,17515,11934,1294,0,0,50,,
Shrimp Trawl,---,2004,28,2,5,9320,16813,498,0,0,22,,
Shrimp Trawl,---,2004,28,3,2,990,*,*,*,*,*,,
Shrimp Trawl,---,2004,28,4,6,8110,**,**,**,**,**,,
Shrimp Trawl,---,2004,28,7,6,4580,3460,823,0,0,0,,
Shrimp Trawl,---,2004,28,Total,18,40515,34517,4593,0,0,81,,
Shrimp Trawl,---,2004,29,1,4,1975,775,260,0,0,2,,
Shrimp Trawl,---,2004,29,2,12,22410,10410,3211,0,0,13,,
Shrimp Trawl,---,2004,29,3,24,75515,31439,9915,0,0,129,,
Shrimp Trawl,---,2004,29,4,2,420,*,*,*,*,*,,
Shrimp Trawl,---,2004,29,10,3,900,**,**,**,**,**,,
Shrimp Trawl,---,2004,29,Total,24,101220,43069,13606,0,0,144,,
Shrimp Trawl,---,2004,123,1,1,60,*,*,*,*,*,,
Shrimp Trawl,---,2004,123,2,1,120,*,*,*,*,*,,
Shrimp Trawl,---,2004,123,3,3,945,180,13,0,0,0,,
Shrimp Trawl,---,2004,123,4,2,450,*,*,*,*,*,,
Shrimp Trawl,---,2004,123,5,4,6927,15393,47,0,0,0,,
Shrimp Trawl,---,2004,123,6,2,480,*,*,*,*,*,,
Shrimp Trawl,---,2004,123,Total,4,8982,15855,78,0,0,0,,
Shrimp Trawl,---,2004,124,1,2,225,*,*,*,*,*,,
Shrimp Trawl,---,2004,124,2,1,50,*,*,*,*,*,,
Shrimp Trawl,---,2004,124,3,1,90,*,*,*,*,*,,
Shrimp Trawl,---,2004,124,Total,2,365,*,*,*,*,*,,
Shrimp Trawl,---,2005,0,0,1,0,*,*,*,*,*,,
Shrimp Trawl,---,2005,0,Total,1,0,*,*,*,*,*,,
Shrimp Trawl,---,2005,3,2,9,13115,9312,9814,0,0,0,,
Shrimp Trawl,---,2005,3,3,4,2250,1688,477,0,0,0,,
Shrimp Trawl,---,2005,3,4,5,4445,1764,2582,190,0,10,,
Shrimp Trawl,---,2005,3,6,3,7630,245,5878,0,0,0,,
Shrimp Trawl,---,2005,3,7,3,1930,1750,1870,24,0,0,,
